rule,time,reconstruct,kernel,depth,trusted,step_id
la_mult_pos,568659,500110,68549,0,0,t6332
implies,376813,320591,56222,0,0,t6333
rare_rewrite:bool-eq-true,942753,906838,35915,0,0,t6334
equiv1,383201,345019,38182,0,0,t6335
evaluate,2099024,1934256,164768,0,0,t6336
resolution,1260858,366373,894485,0,0,t6337
and_intro,308085,259345,48740,0,0,t6338
resolution,1160980,330245,830735,0,0,t6339
la_mult_pos,569063,504330,64733,0,0,t6340
implies,384030,325964,58066,0,0,t6341
rare_rewrite:bool-eq-true,937897,906570,31327,0,0,t6342
equiv1,329341,291549,37792,0,0,t6343
evaluate,2115429,1966400,149029,0,0,t6344
resolution,1226759,356941,869818,0,0,t6345
and_intro,287366,241653,45713,0,0,t6346
resolution,1158140,327007,831133,0,0,t6347
la_mult_pos,572590,505660,66930,0,0,t6348
implies,364953,309258,55695,0,0,t6349
rare_rewrite:bool-eq-true,933688,902004,31684,0,0,t6350
equiv1,339962,301912,38050,0,0,t6351
evaluate,2097018,1990864,106154,0,0,t6352
resolution,1198942,359417,839525,0,0,t6353
and_intro,311464,260585,50879,0,0,t6354
resolution,1100748,314223,786525,0,0,t6355
la_mult_pos,591817,514314,77503,0,0,t6356
implies,368429,311804,56625,0,0,t6357
rare_rewrite:bool-eq-true,950463,916930,33533,0,0,t6358
equiv1,316651,284349,32302,0,0,t6359
evaluate,1995790,1823187,172603,0,0,t6360
resolution,1179045,339512,839533,0,0,t6361
and_intro,305933,258425,47508,0,0,t6362
resolution,1143489,316482,827007,0,0,t6363
la_mult_neg,567190,501390,65800,0,0,t6364
implies,354030,300703,53327,0,0,t6365
rare_rewrite:bool-eq-true,943708,911216,32492,0,0,t6366
equiv1,326203,290664,35539,0,0,t6367
evaluate,2131647,1907085,224562,0,0,t6368
resolution,1211278,346323,864955,0,0,t6369
and_intro,296345,252004,44341,0,0,t6370
resolution,1130722,309181,821541,0,0,t6371
la_mult_neg,589896,526031,63865,0,0,t6372
implies,377875,322760,55115,0,0,t6373
rare_rewrite:bool-eq-true,1054705,1020657,34048,0,0,t6374
equiv1,305024,272722,32302,0,0,t6375
evaluate,2125206,1939715,185491,0,0,t6376
resolution,1187990,342122,845868,0,0,t6377
and_intro,316308,271245,45063,0,0,t6378
resolution,1128732,311719,817013,0,0,t6379
la_mult_pos,547732,489918,57814,0,0,t6380
implies,358708,311711,46997,0,0,t6381
rare_rewrite:bool-eq-true,926057,891558,34499,0,0,t6382
equiv1,341986,302501,39485,0,0,t6383
evaluate,2082158,1874830,207328,0,0,t6384
resolution,1267501,355037,912464,0,0,t6385
and_intro,292721,254508,38213,0,0,t6386
resolution,1196295,361447,834848,0,0,t6387
la_mult_pos,828826,602499,226327,0,0,t6388
implies,462299,317961,144338,0,0,t6389
rare_rewrite:bool-eq-true,946945,915923,31022,0,0,t6390
equiv1,318576,284604,33972,0,0,t6391
evaluate,2040306,1852696,187610,0,0,t6392
resolution,1169470,355277,814193,0,0,t6393
equiv_pos2,2038550,1816969,221581,0,0,t6394
rare_rewrite:arith-elim-leq,1183611,1041020,142591,0,0,t6395
poly_simp,32956119,22777856,10178263,0,0,t6396
poly_simp_rel,1831812,1007442,824370,0,0,t6397
trans,571777,372614,199163,0,0,t6398
symm,443919,264354,179565,0,0,t6399
equiv_pos2,802976,559752,243224,0,0,t6400
poly_simp,25082873,17452278,7630595,0,0,t6401
poly_simp,3141801,2709913,431888,0,0,t6402
poly_simp,2594149,2096543,497606,0,0,t6403
refl,347860,308408,39452,0,0,t6404
refl,288113,254536,33577,0,0,t6405
refl,298962,265446,33516,0,0,t6406
refl,274735,243537,31198,0,0,t6407
refl,274019,244291,29728,0,0,t6408
refl,268753,241419,27334,0,0,t6409
refl,260637,234412,26225,0,0,t6410
refl,258391,233078,25313,0,0,t6411
refl,274665,248342,26323,0,0,t6412
refl,263742,232204,31538,0,0,t6413
refl,271363,240078,31285,0,0,t6414
refl,258569,232116,26453,0,0,t6415
refl,261395,231735,29660,0,0,t6416
refl,264345,234198,30147,0,0,t6417
refl,270197,237696,32501,0,0,t6418
refl,253167,226826,26341,0,0,t6419
refl,262434,233414,29020,0,0,t6420
refl,264126,232708,31418,0,0,t6421
refl,284452,249605,34847,0,0,t6422
refl,269148,241695,27453,0,0,t6423
refl,264850,235161,29689,0,0,t6424
refl,277866,245164,32702,0,0,t6425
refl,276067,247432,28635,0,0,t6426
refl,277507,248867,28640,0,0,t6427
refl,268733,242502,26231,0,0,t6428
refl,270565,241286,29279,0,0,t6429
refl,264575,236454,28121,0,0,t6430
refl,264880,235393,29487,0,0,t6431
refl,270319,243966,26353,0,0,t6432
refl,272823,243261,29562,0,0,t6433
cong,1453752,992727,461025,0,0,t6434
poly_simp,26428121,18498003,7930118,0,0,t6435
trans,821631,660785,160846,0,0,t6436
trans,532217,381648,150569,0,0,t6437
cong,718044,561186,156858,0,0,t6438
equiv_pos2,724612,657818,66794,0,0,t6439
poly_simp,4097629,3096646,1000983,0,0,t6440
poly_simp_rel,664601,412560,252041,0,0,t6441
equiv_pos2,478309,416875,61434,0,0,t6442
poly_simp,2714746,2077093,637653,0,0,t6443
poly_simp,2619264,2083211,536053,0,0,t6444
refl,323229,313017,10212,0,0,t6445
cong,583188,501704,81484,0,0,t6446
poly_simp,3263049,2397071,865978,0,0,t6447
trans,414043,347902,66141,0,0,t6448
trans,360113,303472,56641,0,0,t6449
cong,438716,360738,77978,0,0,t6450
resolution,1747687,402685,1345002,0,0,t6451
resolution,1579585,345891,1233694,0,0,t6452
cong,563558,488249,75309,0,0,t6453
refl,334989,294561,40428,0,0,t6454
cong,1225616,787298,438318,0,0,t6455
cong,599434,444760,154674,0,0,t6456
poly_simp,3587361,2692002,895359,0,0,t6457
cong,1250004,851457,398547,0,0,t6458
poly_simp,22976125,16563024,6413101,0,0,t6459
trans,617370,480523,136847,0,0,t6460
cong,680994,531964,149030,0,0,t6461
trans,463803,330035,133768,0,0,t6462
rare_rewrite:arith-eq-elim-real,1289678,1161885,127793,0,0,t6463
semilattice_simp,5634268,5073420,560848,0,0,t6464
trans,479895,341314,138581,0,0,t6465
rare_rewrite:arith-elim-leq,1029358,899160,130198,0,0,t6466
poly_simp,33433590,22731556,10702034,0,0,t6467
poly_simp_rel,1856346,806075,1050271,0,0,t6468
trans,567112,374527,192585,0,0,t6469
poly_simp,33814436,23675350,10139086,0,0,t6470
poly_simp_rel,1511683,640031,871652,0,0,t6471
cong,724170,477158,247012,0,0,t6472
trans,574794,329405,245389,0,0,t6473
resolution,1848133,450521,1397612,0,0,t6474
and,1298755,744283,554472,0,0,t6475
resolution,1704715,397220,1307495,0,0,t6476
and_intro,420120,282050,138070,0,0,t6477
resolution,1187261,337609,849652,0,0,t6478
resolution,160454280,38920632,121533648,0,0,t6906.t3
la_mult_neg,1249881,910122,339759,0,0,t6479
implies,623797,367063,256734,0,0,t6480
equiv_pos2,5418206,4786460,631746,0,0,t6481
poly_simp,71711268,49902940,21808328,0,0,t6482
poly_simp,3421575,2934093,487482,0,0,t6483
poly_simp,2640106,2160867,479239,0,0,t6484
refl,354948,311693,43255,0,0,t6485
refl,306461,271150,35311,0,0,t6486
refl,297648,263847,33801,0,0,t6487
refl,290554,261418,29136,0,0,t6488
refl,277342,248044,29298,0,0,t6489
refl,265288,238064,27224,0,0,t6490
refl,278530,250157,28373,0,0,t6491
refl,264844,236794,28050,0,0,t6492
refl,280284,249887,30397,0,0,t6493
refl,275067,245032,30035,0,0,t6494
refl,263487,233495,29992,0,0,t6495
refl,262633,230365,32268,0,0,t6496
refl,258637,230779,27858,0,0,t6497
refl,271694,241859,29835,0,0,t6498
refl,266960,238919,28041,0,0,t6499
refl,270813,240805,30008,0,0,t6500
refl,258683,231053,27630,0,0,t6501
refl,277652,248641,29011,0,0,t6502
refl,267113,240114,26999,0,0,t6503
refl,269145,240241,28904,0,0,t6504
refl,273070,243385,29685,0,0,t6505
refl,259157,232312,26845,0,0,t6506
refl,264376,235657,28719,0,0,t6507
refl,270822,240905,29917,0,0,t6508
refl,278033,246606,31427,0,0,t6509
refl,271541,240361,31180,0,0,t6510
refl,268620,239170,29450,0,0,t6511
refl,265390,235231,30159,0,0,t6512
refl,265152,236574,28578,0,0,t6513
refl,276329,246312,30017,0,0,t6514
refl,263725,232487,31238,0,0,t6515
refl,276425,244578,31847,0,0,t6516
refl,283398,255383,28015,0,0,t6517
refl,289741,258465,31276,0,0,t6518
refl,284974,254469,30505,0,0,t6519
refl,261035,232523,28512,0,0,t6520
refl,287727,257090,30637,0,0,t6521
refl,270113,241133,28980,0,0,t6522
refl,273167,241770,31397,0,0,t6523
refl,261691,232347,29344,0,0,t6524
refl,265858,236431,29427,0,0,t6525
refl,269145,240258,28887,0,0,t6526
refl,267772,237985,29787,0,0,t6527
refl,289979,253374,36605,0,0,t6528
refl,267825,237700,30125,0,0,t6529
refl,275124,242592,32532,0,0,t6530
refl,274882,243808,31074,0,0,t6531
refl,280441,249865,30576,0,0,t6532
refl,262756,235844,26912,0,0,t6533
refl,262268,234196,28072,0,0,t6534
refl,264842,233524,31318,0,0,t6535
refl,267143,235660,31483,0,0,t6536
refl,268663,238984,29679,0,0,t6537
refl,266532,235309,31223,0,0,t6538
refl,270004,238316,31688,0,0,t6539
refl,280391,247862,32529,0,0,t6540
refl,285758,252738,33020,0,0,t6541
refl,282649,250830,31819,0,0,t6542
refl,315829,281660,34169,0,0,t6543
refl,290349,257361,32988,0,0,t6544
refl,274732,244301,30431,0,0,t6545
refl,281123,248479,32644,0,0,t6546
refl,276754,247490,29264,0,0,t6547
refl,271141,243578,27563,0,0,t6548
refl,271274,241819,29455,0,0,t6549
refl,267642,236232,31410,0,0,t6550
refl,278382,242979,35403,0,0,t6551
refl,253182,227066,26116,0,0,t6552
refl,261017,233155,27862,0,0,t6553
refl,266497,235995,30502,0,0,t6554
refl,267599,237855,29744,0,0,t6555
refl,258885,228271,30614,0,0,t6556
refl,275511,244205,31306,0,0,t6557
refl,260571,232645,27926,0,0,t6558
refl,263180,232453,30727,0,0,t6559
refl,265533,234401,31132,0,0,t6560
refl,264337,235791,28546,0,0,t6561
refl,261188,231887,29301,0,0,t6562
refl,268306,238632,29674,0,0,t6563
refl,268952,239364,29588,0,0,t6564
refl,264388,236869,27519,0,0,t6565
refl,297692,258723,38969,0,0,t6566
refl,263216,234767,28449,0,0,t6567
refl,268628,239365,29263,0,0,t6568
refl,276724,243654,33070,0,0,t6569
refl,265949,236995,28954,0,0,t6570
refl,265502,235017,30485,0,0,t6571
refl,260710,234291,26419,0,0,t6572
refl,261764,231146,30618,0,0,t6573
refl,270193,242392,27801,0,0,t6574
cong,4577904,2519979,2057925,0,0,t6575
poly_simp,73833060,50928531,22904529,0,0,t6576
trans,1014525,687237,327288,0,0,t6577
trans,666878,391537,275341,0,0,t6578
cong,913623,603679,309944,0,0,t6579
poly_simp,62894633,46099500,16795133,0,0,t6580
poly_simp_rel,1930156,934348,995808,0,0,t6581
trans,697315,401912,295403,0,0,t6582
rare_rewrite:arith-eq-elim-real,1492517,1255441,237076,0,0,t6583
semilattice_simp,5875864,5194162,681702,0,0,t6584
trans,667562,411485,256077,0,0,t6585
rare_rewrite:arith-elim-leq,1226745,967138,259607,0,0,t6586
poly_simp,103875680,72930530,30945150,0,0,t6587
poly_simp_rel,2412178,1067432,1344746,0,0,t6588
trans,845226,420957,424269,0,0,t6589
poly_simp,104069688,72552919,31516769,0,0,t6590
poly_simp_rel,2074018,969017,1105001,0,0,t6591
cong,1142940,559932,583008,0,0,t6592
trans,1025105,411244,613861,0,0,t6593
resolution,2372494,560768,1811726,0,0,t6594
and,1788050,944528,843522,0,0,t6595
and_intro,573361,315702,257659,0,0,t6596
resolution,1416294,402436,1013858,0,0,t6597
la_mult_neg,585180,520091,65089,0,0,t6598
implies,346212,292807,53405,0,0,t6599
rare_rewrite:bool-eq-true,1021576,988349,33227,0,0,t6600
equiv1,315832,281622,34210,0,0,t6601
evaluate,2329767,2031999,297768,0,0,t6602
resolution,1147487,356033,791454,0,0,t6603
and_intro,315079,270505,44574,0,0,t6604
resolution,1089850,309455,780395,0,0,t6605
la_mult_neg,516005,457596,58409,0,0,t6606
implies,350265,300876,49389,0,0,t6607
and_intro,263232,228798,34434,0,0,t6608
resolution,1080544,313849,766695,0,0,t6609
la_mult_neg,531025,461767,69258,0,0,t6610
implies,361535,295846,65689,0,0,t6611
rare_rewrite:bool-eq-true,961559,927161,34398,0,0,t6612
equiv1,334818,298858,35960,0,0,t6613
evaluate,2199812,1925064,274748,0,0,t6614
resolution,1231208,382750,848458,0,0,t6615
and_intro,299565,260344,39221,0,0,t6616
resolution,1130898,325372,805526,0,0,t6617
la_mult_neg,566757,509420,57337,0,0,t6618
implies,329563,282979,46584,0,0,t6619
rare_rewrite:bool-eq-true,917421,883419,34002,0,0,t6620
equiv1,328366,293654,34712,0,0,t6621
evaluate,1996583,1880496,116087,0,0,t6622
resolution,1224946,346813,878133,0,0,t6623
and_intro,304992,264368,40624,0,0,t6624
resolution,1111284,317592,793692,0,0,t6625
la_mult_pos,557789,496343,61446,0,0,t6626
implies,333030,286951,46079,0,0,t6627
rare_rewrite:bool-eq-true,954882,923872,31010,0,0,t6628
equiv1,328692,295345,33347,0,0,t6629
evaluate,1994002,1804349,189653,0,0,t6630
resolution,1207673,361183,846490,0,0,t6631
and_intro,306722,262537,44185,0,0,t6632
resolution,1113793,314536,799257,0,0,t6633
la_mult_pos,575011,511759,63252,0,0,t6634
implies,332457,285860,46597,0,0,t6635
rare_rewrite:bool-eq-true,921830,890907,30923,0,0,t6636
equiv1,351666,316582,35084,0,0,t6637
evaluate,2101385,1842777,258608,0,0,t6638
resolution,1161231,355900,805331,0,0,t6639
and_intro,313398,269993,43405,0,0,t6640
resolution,1099298,316564,782734,0,0,t6641
la_mult_neg,569222,507115,62107,0,0,t6642
implies,352861,304309,48552,0,0,t6643
rare_rewrite:bool-eq-true,949946,917190,32756,0,0,t6644
equiv1,345414,307470,37944,0,0,t6645
evaluate,2190771,1903584,287187,0,0,t6646
resolution,1201900,370195,831705,0,0,t6647
and_intro,306667,266605,40062,0,0,t6648
resolution,1177501,328409,849092,0,0,t6649
la_mult_pos,584002,522742,61260,0,0,t6650
implies,349261,300289,48972,0,0,t6651
rare_rewrite:bool-eq-true,986192,959118,27074,0,0,t6652
equiv1,321310,289937,31373,0,0,t6653
evaluate,2159121,1859181,299940,0,0,t6654
resolution,1185348,362733,822615,0,0,t6655
and_intro,302704,259412,43292,0,0,t6656
resolution,1129081,327460,801621,0,0,t6657
la_mult_pos,564469,503462,61007,0,0,t6658
implies,373206,314879,58327,0,0,t6659
rare_rewrite:bool-eq-true,920068,889971,30097,0,0,t6660
equiv1,329434,295952,33482,0,0,t6661
evaluate,2310094,1863444,446650,0,0,t6662
resolution,1208176,369258,838918,0,0,t6663
and_intro,294997,253924,41073,0,0,t6664
resolution,1137705,317849,819856,0,0,t6665
la_mult_pos,584621,525972,58649,0,0,t6666
implies,374661,325471,49190,0,0,t6667
rare_rewrite:bool-eq-true,970874,935508,35366,0,0,t6668
equiv1,315066,284071,30995,0,0,t6669
evaluate,2139455,1911337,228118,0,0,t6670
resolution,1228352,374412,853940,0,0,t6671
and_intro,287715,247305,40410,0,0,t6672
resolution,1158055,318104,839951,0,0,t6673
la_mult_neg,578490,516880,61610,0,0,t6674
implies,346989,296701,50288,0,0,t6675
rare_rewrite:bool-eq-true,929453,897563,31890,0,0,t6676
equiv1,451065,418678,32387,0,0,t6677
evaluate,2215353,1922411,292942,0,0,t6678
resolution,1265489,447889,817600,0,0,t6679
and_intro,295447,258301,37146,0,0,t6680
resolution,1179905,327252,852653,0,0,t6681
la_mult_pos,584887,527867,57020,0,0,t6682
implies,335611,289539,46072,0,0,t6683
rare_rewrite:bool-eq-true,943606,915813,27793,0,0,t6684
equiv1,354419,317935,36484,0,0,t6685
evaluate,2028388,1888743,139645,0,0,t6686
resolution,1213964,347946,866018,0,0,t6687
and_intro,312821,270581,42240,0,0,t6688
resolution,1209080,319410,889670,0,0,t6689
la_mult_neg,552391,493667,58724,0,0,t6690
implies,341326,293777,47549,0,0,t6691
rare_rewrite:bool-eq-true,942027,911111,30916,0,0,t6692
equiv1,334717,298062,36655,0,0,t6693
evaluate,2066512,1907478,159034,0,0,t6694
resolution,1222888,351580,871308,0,0,t6695
and_intro,289770,252141,37629,0,0,t6696
resolution,1136625,336907,799718,0,0,t6697
la_mult_neg,576434,518006,58428,0,0,t6698
implies,346737,297228,49509,0,0,t6699
rare_rewrite:bool-eq-true,964584,931814,32770,0,0,t6700
equiv1,317139,286073,31066,0,0,t6701
evaluate,2041769,1947128,94641,0,0,t6702
resolution,1200716,358563,842153,0,0,t6703
and_intro,304600,263180,41420,0,0,t6704
resolution,1137701,320405,817296,0,0,t6705
la_mult_neg,562081,501662,60419,0,0,t6706
implies,336183,289296,46887,0,0,t6707
rare_rewrite:bool-eq-true,945936,912244,33692,0,0,t6708
equiv1,325486,291156,34330,0,0,t6709
evaluate,2215054,1996204,218850,0,0,t6710
resolution,1227893,371731,856162,0,0,t6711
and_intro,319998,278881,41117,0,0,t6712
resolution,1172170,329971,842199,0,0,t6713
la_mult_pos,584143,520026,64117,0,0,t6714
implies,358079,307525,50554,0,0,t6715
rare_rewrite:bool-eq-true,1035811,1006013,29798,0,0,t6716
equiv1,405550,369379,36171,0,0,t6717
evaluate,2198120,1932264,265856,0,0,t6718
resolution,1244227,375199,869028,0,0,t6719
and_intro,319546,277418,42128,0,0,t6720
resolution,1136898,311716,825182,0,0,t6721
la_mult_neg,586783,526493,60290,0,0,t6722
implies,351833,301835,49998,0,0,t6723
rare_rewrite:bool-eq-true,963878,932706,31172,0,0,t6724
equiv1,337661,298361,39300,0,0,t6725
evaluate,2013966,1888854,125112,0,0,t6726
resolution,1185154,351847,833307,0,0,t6727
and_intro,287533,250238,37295,0,0,t6728
resolution,1172757,339276,833481,0,0,t6729
la_mult_pos,596183,534309,61874,0,0,t6730
implies,337726,290127,47599,0,0,t6731
rare_rewrite:bool-eq-true,915873,885754,30119,0,0,t6732
equiv1,333061,300330,32731,0,0,t6733
evaluate,2220884,1879935,340949,0,0,t6734
resolution,1178484,351690,826794,0,0,t6735
and_intro,305571,261832,43739,0,0,t6736
resolution,1107087,314003,793084,0,0,t6737
la_mult_pos,557117,497862,59255,0,0,t6738
implies,337192,290520,46672,0,0,t6739
rare_rewrite:bool-eq-true,913731,882388,31343,0,0,t6740
equiv1,326481,293601,32880,0,0,t6741
evaluate,2041266,1857924,183342,0,0,t6742
resolution,1227835,368145,859690,0,0,t6743
and_intro,303169,261789,41380,0,0,t6744
resolution,1178540,336185,842355,0,0,t6745
la_mult_pos,563590,505863,57727,0,0,t6746
implies,342233,296001,46232,0,0,t6747
rare_rewrite:bool-eq-true,900067,873173,26894,0,0,t6748
equiv1,343441,314307,29134,0,0,t6749
evaluate,1988805,1819822,168983,0,0,t6750
resolution,1231981,339335,892646,0,0,t6751
and_intro,295961,256544,39417,0,0,t6752
resolution,1164091,326765,837326,0,0,t6753
la_mult_neg,562224,500498,61726,0,0,t6754
implies,347879,302627,45252,0,0,t6755
rare_rewrite:bool-eq-true,946849,915445,31404,0,0,t6756
equiv1,354220,312196,42024,0,0,t6757
evaluate,2164765,1905561,259204,0,0,t6758
resolution,1189713,356715,832998,0,0,t6759
and_intro,307124,265818,41306,0,0,t6760
resolution,1140942,332065,808877,0,0,t6761
la_mult_pos,561867,501532,60335,0,0,t6762
implies,348369,300140,48229,0,0,t6763
rare_rewrite:bool-eq-true,907070,878875,28195,0,0,t6764
equiv1,319539,287280,32259,0,0,t6765
evaluate,2135379,1864678,270701,0,0,t6766
resolution,1177371,360649,816722,0,0,t6767
and_intro,299422,257027,42395,0,0,t6768
resolution,1151951,328023,823928,0,0,t6769
la_mult_pos,561085,501969,59116,0,0,t6770
implies,372244,320285,51959,0,0,t6771
rare_rewrite:bool-eq-true,950392,921410,28982,0,0,t6772
equiv1,316824,287015,29809,0,0,t6773
evaluate,2239632,1902279,337353,0,0,t6774
resolution,1193495,354532,838963,0,0,t6775
and_intro,313370,273577,39793,0,0,t6776
resolution,1204627,315703,888924,0,0,t6777
la_mult_pos,578007,519952,58055,0,0,t6778
implies,339168,293100,46068,0,0,t6779
rare_rewrite:bool-eq-true,995196,965443,29753,0,0,t6780
equiv1,342159,309303,32856,0,0,t6781
evaluate,2236456,1876920,359536,0,0,t6782
resolution,1228238,375097,853141,0,0,t6783
and_intro,341040,295607,45433,0,0,t6784
resolution,1121109,317453,803656,0,0,t6785
la_mult_neg,590601,527772,62829,0,0,t6786
implies,414796,367676,47120,0,0,t6787
rare_rewrite:bool-eq-true,1016287,982883,33404,0,0,t6788
equiv1,340452,304042,36410,0,0,t6789
evaluate,2418035,1984029,434006,0,0,t6790
resolution,1191695,370949,820746,0,0,t6791
and_intro,308187,266161,42026,0,0,t6792
resolution,1145022,308918,836104,0,0,t6793
la_mult_neg,567682,508577,59105,0,0,t6794
implies,351455,303392,48063,0,0,t6795
rare_rewrite:bool-eq-true,1001259,968298,32961,0,0,t6796
equiv1,343922,310134,33788,0,0,t6797
evaluate,2156283,2022091,134192,0,0,t6798
resolution,1217629,363939,853690,0,0,t6799
and_intro,303085,262240,40845,0,0,t6800
resolution,1156214,328267,827947,0,0,t6801
la_mult_pos,588806,520684,68122,0,0,t6802
implies,338675,292337,46338,0,0,t6803
rare_rewrite:bool-eq-true,918579,888918,29661,0,0,t6804
equiv1,333166,300473,32693,0,0,t6805
evaluate,2086186,1861643,224543,0,0,t6806
resolution,1270114,348090,922024,0,0,t6807
and_intro,297705,254289,43416,0,0,t6808
resolution,1161337,319752,841585,0,0,t6809
la_mult_neg,553324,492358,60966,0,0,t6810
implies,349029,299267,49762,0,0,t6811
rare_rewrite:bool-eq-true,907780,876128,31652,0,0,t6812
equiv1,338590,303136,35454,0,0,t6813
evaluate,2071381,1895434,175947,0,0,t6814
resolution,1170841,344777,826064,0,0,t6815
and_intro,301027,259937,41090,0,0,t6816
resolution,1139161,326785,812376,0,0,t6817
la_mult_neg,560611,500533,60078,0,0,t6818
implies,339042,291904,47138,0,0,t6819
rare_rewrite:bool-eq-true,955571,921987,33584,0,0,t6820
equiv1,319405,285062,34343,0,0,t6821
evaluate,2016421,1911422,104999,0,0,t6822
resolution,1210259,346261,863998,0,0,t6823
and_intro,298647,258215,40432,0,0,t6824
resolution,1180910,320009,860901,0,0,t6825
